tanggal;wilayah;waktu;cuaca;kelembaban_persen;suhu_derajat_celcius
05/06/2017;Jakarta Timur;Siang;Cerah Berawan;65 - 90;25 - 33
05/06/2017;Jakarta Utara;Dini Hari;Berawan;65 - 90;25 - 33
05/06/2017;Jakarta Utara;Malam;Berawan Tebal;65 - 90;25 - 33
05/06/2017;Jakarta Utara;Pagi;Hujan Lokal;65 - 90;25 - 33
05/06/2017;Jakarta Utara;Siang;Berawan Tebal;65 - 90;25 - 33
05/06/2017;Kepulauan Seribu;Dini Hari;Berawan;65 - 90;25 - 33
05/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;65 - 90;25 - 33
05/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;65 - 90;25 - 33
05/06/2017;Kepulauan Seribu;Siang;Hujan Lokal;65 - 90;25 - 33
09/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Barat;Malam;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Barat;Pagi;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Barat;Siang;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Pusat;Malam;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Pusat;Siang;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Selatan;Malam;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Selatan;Pagi;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Selatan;Siang;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Timur;Malam;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Timur;Pagi;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Timur;Siang;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Utara;Malam;Berawan Tebal;60 - 95;23 - 33
09/06/2017;Jakarta Utara;Pagi;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Jakarta Utara;Siang;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Kepulauan Seribu;Dini Hari;Cerah Berawan;60 - 95;23 - 33
09/06/2017;Kepulauan Seribu;Malam;Berawan Tebal;60 - 95;23 - 33
09/06/2017;Kepulauan Seribu;Pagi;Cerah;60 - 95;23 - 33
09/06/2017;Kepulauan Seribu;Siang;Cerah Berawan;60 - 95;23 - 33
10/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Barat;Malam;Berawan Tebal;55 - 80;25 - 34
10/06/2017;Jakarta Barat;Pagi;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Barat;Siang;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Pusat;Malam;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Pusat;Siang;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Selatan;Malam;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Selatan;Pagi;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Selatan;Siang;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Timur;Malam;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Timur;Pagi;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Timur;Siang;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Utara;Malam;Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Utara;Pagi;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Jakarta Utara;Siang;Berawan;55 - 80;25 - 34
10/06/2017;Kepulauan Seribu;Dini Hari;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;55 - 80;25 - 34
10/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;55 - 80;25 - 34
10/06/2017;Kepulauan Seribu;Siang;Cerah Berawan;55 - 80;25 - 34
11/06/2017;Jakarta Barat;Dini Hari;Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Barat;Malam;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Barat;Pagi;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Jakarta Barat;Siang;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Pusat;Dini Hari;Berawan Tebal;80 - 90;25 - 33
11/06/2017;Jakarta Pusat;Malam;Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Pusat;Pagi;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Jakarta Pusat;Siang;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Selatan;Dini Hari;Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Selatan;Malam;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Selatan;Pagi;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Jakarta Selatan;Siang;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Timur;Dini Hari;Berawan Tebal;80 - 90;25 - 33
11/06/2017;Jakarta Timur;Malam;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Timur;Pagi;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Jakarta Timur;Siang;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Utara;Dini Hari;Berawan Tebal;80 - 90;25 - 33
11/06/2017;Jakarta Utara;Malam;Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Utara;Pagi;Berawan;80 - 90;25 - 33
11/06/2017;Jakarta Utara;Siang;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;80 - 90;25 - 33
11/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;80 - 90;25 - 33
11/06/2017;Kepulauan Seribu;Siang;Hujan Lokal;80 - 90;25 - 33
12/06/2017;Jakarta Barat;Dini Hari;Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Barat;Malam;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Barat;Pagi;Hujan Lokal;65 - 95;25 - 33
12/06/2017;Jakarta Barat;Siang;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Pusat;Dini Hari;Berawan Tebal;65 - 95;25 - 33
12/06/2017;Jakarta Pusat;Malam;Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Pusat;Pagi;Hujan Lokal;65 - 95;25 - 33
12/06/2017;Jakarta Pusat;Siang;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Selatan;Dini Hari;Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Selatan;Malam;Hujan Lokal;65 - 95;25 - 33
12/06/2017;Jakarta Selatan;Pagi;Hujan Lokal;65 - 95;25 - 33
12/06/2017;Jakarta Selatan;Siang;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Timur;Dini Hari;Berawan Tebal;65 - 95;25 - 33
12/06/2017;Jakarta Timur;Malam;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Timur;Pagi;Hujan Lokal;65 - 95;25 - 33
12/06/2017;Jakarta Timur;Siang;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Utara;Dini Hari;Berawan Tebal;65 - 95;25 - 33
12/06/2017;Jakarta Utara;Malam;Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Utara;Pagi;Berawan;65 - 95;25 - 33
12/06/2017;Jakarta Utara;Siang;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 95;25 - 33
12/06/2017;Kepulauan Seribu;Malam;Hujan Ringan;65 - 95;25 - 33
12/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;65 - 95;25 - 33
12/06/2017;Kepulauan Seribu;Siang;Cerah;65 - 95;25 - 33
13/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Barat;Malam;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Barat;Pagi;Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Barat;Siang;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Pusat;Malam;Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Pusat;Pagi;Hujan Lokal;60 - 95;24 - 32
13/06/2017;Jakarta Pusat;Siang;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Selatan;Malam;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Selatan;Pagi;Hujan Petir;60 - 95;24 - 32
13/06/2017;Jakarta Selatan;Siang;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Timur;Malam;Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Timur;Pagi;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Timur;Siang;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Utara;Malam;Berawan;60 - 95;24 - 32
13/06/2017;Jakarta Utara;Pagi;Hujan Lokal;60 - 95;24 - 32
13/06/2017;Jakarta Utara;Siang;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Kepulauan Seribu;Dini Hari;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Kepulauan Seribu;Malam;Hujan Ringan;60 - 95;24 - 32
13/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;60 - 95;24 - 32
13/06/2017;Kepulauan Seribu;Siang;Hujan Ringan;60 - 95;24 - 32
15/06/2017;Jakarta Barat;Dini Hari;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Barat;Malam;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Barat;Pagi;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Barat;Siang;Berawan Tebal;60 - 90;25 - 33
15/06/2017;Jakarta Pusat;Dini Hari;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Pusat;Malam;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Pusat;Siang;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Selatan;Dini Hari;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Selatan;Malam;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Selatan;Pagi;Hujan Ringan;60 - 90;25 - 33
15/06/2017;Jakarta Selatan;Siang;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Timur;Dini Hari;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Timur;Malam;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Timur;Pagi;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Timur;Siang;Hujan Lokal;60 - 90;25 - 33
15/06/2017;Jakarta Utara;Dini Hari;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Utara;Malam;Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Utara;Pagi;Cerah Berawan;60 - 90;25 - 33
15/06/2017;Jakarta Utara;Siang;Hujan Lokal;60 - 90;25 - 33
15/06/2017;Kepulauan Seribu;Dini Hari;Berawan;60 - 90;25 - 33
15/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 90;25 - 33
15/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;60 - 90;25 - 33
15/06/2017;Kepulauan Seribu;Siang;Hujan Lokal;60 - 90;25 - 33
17/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Barat;Malam;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Barat;Pagi;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Barat;Siang;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Pusat;Malam;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Pusat;Siang;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Selatan;Malam;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Selatan;Pagi;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Selatan;Siang;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Timur;Malam;Hujan Ringan;85 - 95;24 - 32
17/06/2017;Jakarta Timur;Pagi;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Timur;Siang;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Utara;Malam;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Utara;Pagi;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Jakarta Utara;Siang;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;85 - 95;24 - 32
17/06/2017;Kepulauan Seribu;Malam;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;85 - 95;24 - 32
17/06/2017;Kepulauan Seribu;Siang;Cerah Berawan;85 - 95;24 - 32
18/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Barat;Malam;Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Barat;Pagi;Hujan Lokal;55 - 95;24 - 33
18/06/2017;Jakarta Barat;Siang;Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Pusat;Malam;Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Pusat;Siang;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Selatan;Malam;Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Selatan;Pagi;Hujan Lokal;55 - 95;24 - 33
18/06/2017;Jakarta Selatan;Siang;Hujan Lokal;55 - 95;24 - 33
18/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Timur;Malam;Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Timur;Pagi;Hujan Lokal;55 - 95;24 - 33
18/06/2017;Jakarta Timur;Siang;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Utara;Malam;Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Utara;Pagi;Cerah Berawan;55 - 95;24 - 33
18/06/2017;Jakarta Utara;Siang;Berawan;55 - 95;24 - 33
18/06/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;55 - 95;24 - 33
18/06/2017;Kepulauan Seribu;Malam;Berawan;55 - 95;24 - 33
18/06/2017;Kepulauan Seribu;Pagi;Cerah;55 - 95;24 - 33
18/06/2017;Kepulauan Seribu;Siang;Berawan;55 - 95;24 - 33
19/06/2017;Jakarta Barat;Dini Hari;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Barat;Malam;Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Barat;Pagi;Cerah Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Barat;Siang;Hujan Lokal;60 - 90;24 - 30
19/06/2017;Jakarta Pusat;Dini Hari;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Pusat;Malam;Cerah Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Pusat;Pagi;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Pusat;Siang;Cerah Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Selatan;Dini Hari;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Selatan;Malam;Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Selatan;Pagi;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Selatan;Siang;Hujan Lokal;60 - 90;24 - 30
19/06/2017;Jakarta Timur;Dini Hari;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Timur;Malam;Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Timur;Pagi;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Timur;Siang;Cerah Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Utara;Dini Hari;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Utara;Malam;Cerah Berawan;60 - 90;24 - 30
19/06/2017;Jakarta Utara;Pagi;Cerah;60 - 90;24 - 30
19/06/2017;Jakarta Utara;Siang;Cerah Berawan;60 - 90;24 - 30
19/06/2017;Kepulauan Seribu;Dini Hari;Berawan;60 - 90;24 - 30
19/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 90;24 - 30
19/06/2017;Kepulauan Seribu;Pagi;Cerah;60 - 90;24 - 30
19/06/2017;Kepulauan Seribu;Siang;Cerah;60 - 90;24 - 30
20/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Barat;Malam;Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Barat;Pagi;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Barat;Siang;Hujan Lokal;60 - 85;24 - 33
20/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Pusat;Malam;Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Pusat;Siang;Hujan Lokal;60 - 85;24 - 33
20/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Selatan;Malam;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Selatan;Pagi;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Selatan;Siang;Hujan Lokal;60 - 85;24 - 33
20/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Timur;Malam;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Timur;Pagi;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Timur;Siang;Hujan Lokal;60 - 85;24 - 33
20/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Utara;Malam;Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Utara;Pagi;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Jakarta Utara;Siang;Berawan;60 - 85;24 - 33
20/06/2017;Kepulauan Seribu;Dini Hari;Berawan;60 - 85;24 - 33
20/06/2017;Kepulauan Seribu;Malam;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;60 - 85;24 - 33
20/06/2017;Kepulauan Seribu;Siang;Berawan;60 - 85;24 - 33
21/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Barat;Malam;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Barat;Pagi;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Barat;Siang;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Pusat;Malam;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Pusat;Siang;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Selatan;Malam;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Selatan;Pagi;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Selatan;Siang;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Timur;Malam;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Timur;Pagi;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Timur;Siang;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Utara;Malam;Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Utara;Pagi;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Jakarta Utara;Siang;Hujan Lokal;60 - 95;24 - 33
21/06/2017;Kepulauan Seribu;Dini Hari;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 95;24 - 33
21/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;60 - 95;24 - 33
21/06/2017;Kepulauan Seribu;Siang;Hujan Lokal;60 - 95;24 - 33
22/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Barat;Malam;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Barat;Pagi;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Barat;Siang;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Pusat;Malam;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Pusat;Pagi;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Pusat;Siang;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Selatan;Malam;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Selatan;Pagi;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Selatan;Siang;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Timur;Malam;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Timur;Pagi;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Timur;Siang;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Utara;Dini Hari;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Utara;Malam;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Utara;Pagi;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Jakarta Utara;Siang;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;60 - 90;24 - 33
22/06/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 90;24 - 33
22/06/2017;Kepulauan Seribu;Pagi;Cerah Berawan;60 - 90;24 - 33
22/06/2017;Kepulauan Seribu;Siang;Berawan;60 - 90;24 - 33
27/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Barat;Malam;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Barat;Pagi;Hujan Sedang;65 - 85;23 - 31
27/06/2017;Jakarta Barat;Siang;Hujan Ringan;65 - 85;23 - 31
27/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Pusat;Malam;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Pusat;Pagi;Hujan Sedang;65 - 85;23 - 31
27/06/2017;Jakarta Pusat;Siang;Hujan Ringan;65 - 85;23 - 31
27/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Selatan;Malam;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Selatan;Pagi;Hujan Sedang;65 - 85;23 - 31
27/06/2017;Jakarta Selatan;Siang;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Timur;Malam;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Timur;Pagi;Hujan Sedang;65 - 85;23 - 31
27/06/2017;Jakarta Timur;Siang;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Utara;Dini Hari;Hujan Ringan;65 - 85;23 - 31
27/06/2017;Jakarta Utara;Malam;Cerah Berawan;65 - 85;23 - 31
27/06/2017;Jakarta Utara;Pagi;Hujan Ringan;65 - 85;23 - 31
27/06/2017;Jakarta Utara;Siang;Hujan Ringan;65 - 85;23 - 31
27/06/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;65 - 85;23 - 31
27/06/2017;Kepulauan Seribu;Malam;Hujan Ringan;65 - 85;23 - 31
27/06/2017;Kepulauan Seribu;Pagi;Berawan;65 - 85;23 - 31
27/06/2017;Kepulauan Seribu;Siang;Hujan Lokal;65 - 85;23 - 31
29/06/2017;Jakarta Barat;Dini Hari;Cerah Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Barat;Malam;Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Barat;Pagi;Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Barat;Siang;Hujan Ringan;80 - 95;24 - 30
29/06/2017;Jakarta Pusat;Dini Hari;Cerah Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Pusat;Malam;Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Pusat;Pagi;Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Pusat;Siang;Hujan Ringan;80 - 95;24 - 30
29/06/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Selatan;Malam;Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Selatan;Pagi;Hujan Lokal;80 - 95;24 - 30
29/06/2017;Jakarta Selatan;Siang;Hujan Sedang;80 - 95;24 - 30
29/06/2017;Jakarta Timur;Dini Hari;Cerah Berawan;80 - 95;24 - 30
29/06/2017;Jakarta Timur;Malam;Berawan;80 - 95;24 - 30
